profile_id,in_degree,in_strength,mean_rating,authority_score,popularity_rank_pct,prestige_rank_pct,prestige_gap
606,33389,333761.0,9.99613645212495,0.18392611494076258,1.0,1.0,0.0
228,23639,224626.0,9.502347815051397,0.12907020710505107,0.9999940755486042,0.9999940755486042,0.0
320,23649,196210.0,8.296756733899953,0.12139352155601917,0.999970377743021,0.9999881510972084,1.7773354187400336e-05
44,18550,152752.0,8.234609164420485,0.10539950573983127,0.9999644532916252,0.9999822266458126,1.7773354187400336e-05
130,11600,115415.0,9.94956896551724,0.09217747073338539,0.9999289065832504,0.9999763021944168,4.73956111664009e-05
20,12185,121377.0,9.961181780878128,0.0904494412298062,0.999940755486042,0.999970377743021,2.962225697900056e-05
5527,11117,106636.0,9.592156157236664,0.09029014577813532,0.9998992843262714,0.9999644532916252,6.516896535380123e-05
475,23113,144969.0,6.2721844849219055,0.08721299242827492,0.9999585288402294,0.9999585288402294,0.0
60,12576,112989.0,8.98449427480916,0.08592247061769165,0.9999170576804588,0.9999526043888336,3.554670837480067e-05
102,13451,105091.0,7.812876366069437,0.0853784260476934,0.9998874354234798,0.9999466799374378,5.924451395800112e-05
123,10017,99858.0,9.968852949985026,0.08452282244209033,0.9998696620692924,0.999940755486042,7.109341674960135e-05
4408,15620,115786.0,7.412676056338028,0.0836929037471032,0.9999348310346462,0.9999348310346462,0.0
6355,13308,102835.0,7.727306883077848,0.07786665367674703,0.9998755865206882,0.9999289065832504,5.332006256220101e-05
8066,13485,108748.0,8.064367816091954,0.07540535977977159,0.999911133229063,0.9999229821318546,1.1848902791600224e-05
113,8545,85375.0,9.991222937390287,0.0746084152843041,0.9997985686525428,0.9999170576804588,0.00011848902791600224
645,16591,98564.0,5.9408112832258455,0.07358758248657765,0.9998637376178966,0.999911133229063,4.73956111664009e-05
4994,8240,82367.0,9.995995145631069,0.07327722794307052,0.9997807952983554,0.9999052087776672,0.00012441347931180236
220,13190,105274.0,7.981349507202426,0.07326878074836077,0.9998933598748756,0.9998992843262714,5.924451395800112e-06
422,10811,107503.0,9.943853482564055,0.07108449781425355,0.9999052087776672,0.9998933598748756,-1.1848902791600224e-05
483,10398,103499.0,9.953741104058473,0.06451423441534952,0.999881510972084,0.9998874354234798,5.924451395800112e-06
40,6733,67235.0,9.985890390613397,0.06336123570431408,0.999674155173231,0.999881510972084,0.00020735579885300393
691,9235,92030.0,9.965349214943151,0.061540367737502606,0.9998341153609176,0.9998755865206882,4.1471159770600785e-05
240,5958,59325.0,9.957200402819739,0.06079672717680743,0.9995497416939192,0.9998696620692924,0.00031992037537320606
359,9673,96713.0,9.998242530755713,0.059613795947374,0.999851888715105,0.9998637376178966,1.1848902791600224e-05
5012,6766,63775.0,9.425805498078628,0.05880825248426364,0.9996267595620646,0.9998578131665008,0.00023105360443620437
